id,emotion
1201453,positive
1201452,positive
1201450,negative
1201449,negative
1201446,negative
1201444,negative
1201440,neutral
1201439,negative
1201437,neutral
1201436,positive
1201434,negative
1201433,neutral
1201431,neutral
1201429,positive
1201428,positive
1201425,neutral
1201424,negative
1201422,positive
1201421,neutral
1201419,neutral
1201418,neutral
1201415,neutral
1201413,neutral
1201411,negative
1201408,negative
1201406,neutral
1201397,neutral
1201396,negative
1201395,neutral
1201394,neutral
1201393,negative
1201392,negative
1201391,neutral
1201389,negative
1201388,positive
1201385,negative
1201383,neutral
1201380,negative
1201379,neutral
1201376,neutral
1201374,negative
1201372,negative
1201371,negative
1201368,negative
1201366,neutral
1201365,positive
1201363,positive
1201359,negative
1201357,negative
1201355,negative
1201353,positive
1201352,positive
1201350,positive
1201349,neutral
1201348,positive
1201346,neutral
1201345,negative
1201344,neutral
1201343,negative
1201342,neutral
1201339,neutral
1201338,negative
1201334,positive
1201333,negative
1201332,neutral
1201330,positive
1201329,negative
1201328,positive
1201327,neutral
1201325,neutral
1201324,positive
1201322,neutral
1201321,negative
1201313,neutral
1201311,negative
1201307,negative
1201306,negative
1201305,negative
1201303,neutral
1201300,negative
1201298,negative
1201293,negative
1201289,positive
1201286,neutral
1201285,neutral
1201283,positive
1201282,neutral
1201281,negative
1201279,neutral
1201278,neutral
1201276,neutral
1201275,neutral
1201273,negative
1201271,negative
1201269,neutral
1201266,negative
1201265,neutral
1201264,neutral
1201263,negative
1201260,negative
1201259,neutral
1201258,negative
1201254,positive
1201252,negative
1201251,neutral
1201246,negative
1201245,neutral
1201243,negative
1201242,negative
1201241,negative
1201240,negative
1201239,neutral
1201237,neutral
1201236,negative
1201235,neutral
1201234,neutral
1201231,neutral
1201229,negative
1201227,negative
1201226,neutral
1201217,neutral
1201216,neutral
1201214,negative
1201212,neutral
1201211,neutral
1201209,neutral
1201206,negative
1201205,negative
1201203,negative
1201202,positive
1201201,neutral
1201198,negative
1201197,positive
1201195,negative
1201193,negative
1201190,positive
1201187,neutral
1201185,negative
1201184,neutral
1201183,negative
1201182,negative
1201180,negative
1201179,negative
1201177,negative
1201175,negative
1201173,neutral
1201172,negative
1201170,neutral
1201168,negative
1201167,negative
1201166,positive
1201164,neutral
1201163,negative
1201161,neutral
1201160,negative
1201157,negative
1201155,neutral
1201153,neutral
1201152,neutral
1201151,neutral
1201150,neutral
1201149,neutral
1201147,negative
1201145,negative
1201142,negative
1201141,negative
1201140,neutral
1201133,negative
1201132,negative
1201131,negative
1201127,positive
1201125,neutral
1201123,negative
1201120,neutral
1201119,neutral
1201116,negative
1201115,neutral
1201114,negative
1201113,neutral
1201112,positive
1201109,neutral
1201107,positive
1201105,neutral
1201104,positive
1201103,neutral
1201102,negative
1201100,negative
1201098,neutral
1201086,negative
1201085,negative
1201084,positive
1201082,negative
1201080,negative
1201078,neutral
1201075,neutral
1201073,negative
1201069,positive
1201067,neutral
1201063,positive
1201062,neutral
1201061,neutral
1201060,negative
1201058,positive
1201057,negative
1201055,neutral
1201053,negative
1201052,negative
1201049,positive
1201047,neutral
1201046,negative
1201045,neutral
1201043,positive
1201041,neutral
1201040,negative
1201036,neutral
1201034,neutral
1201032,neutral
1201030,negative
1201029,neutral
1201027,neutral
1201026,negative
1201025,negative
1201023,negative
1201022,neutral
1201021,neutral
1201019,neutral
1201017,negative
1201016,negative
1201015,neutral
1201014,negative
1201010,neutral
1201009,positive
1201008,neutral
1201007,negative
1201004,negative
1201003,neutral
1201001,neutral
1200998,neutral
1200996,negative
1200994,neutral
1200992,negative
1200990,neutral
1200989,positive
1200988,neutral
1200986,negative
1200985,negative
1200984,neutral
1200983,neutral
1200982,negative
1200980,negative
1200979,positive
1200976,neutral
1200975,negative
1200972,neutral
1200971,neutral
1200969,negative
1200968,negative
1200966,positive
1200965,negative
1200963,positive
1200962,neutral
1200960,neutral
1200959,neutral
1200958,neutral
1200956,negative
1200955,neutral
1200953,negative
1200952,neutral
1200951,negative
1200949,negative
1200948,negative
1200947,negative
1200945,negative
1200943,negative
1200941,positive
1200940,neutral
1200938,negative
1200937,neutral
1200933,neutral
1200931,positive
1200930,neutral
1200927,neutral
1200925,neutral
1200924,positive
1200923,negative
1200922,neutral
1200920,neutral
1200918,positive
1200916,negative
1200914,neutral
1200912,neutral
1200911,neutral
1200908,neutral
1200907,positive
1200905,negative
1200903,negative
1200902,neutral
1200901,neutral
1200900,neutral
1200897,neutral
1200894,neutral
1200893,positive
1200890,negative
1200889,neutral
1200888,neutral
1200885,neutral
1200884,positive
1200883,negative
1200876,positive
1200872,neutral
1200871,negative
1200870,negative
1200869,negative
1200868,negative
1200866,positive
1200864,negative
1200861,neutral
1200859,negative
1200857,neutral
1200854,negative
1200852,positive
1200850,neutral
1200847,negative
1200846,positive
1200844,positive
1200843,negative
1200841,negative
1200838,negative
1200836,negative
1200835,neutral
1200832,negative
1200830,negative
1200829,neutral
1200828,negative
1200827,neutral
1200825,neutral
1200824,negative
1200823,negative
1200820,neutral
1200819,negative
1200818,negative
1200816,neutral
1200815,neutral
1200813,neutral
1200811,negative
1200810,positive
1200809,negative
1200808,negative
1200806,neutral
1200805,positive
1200804,negative
1200802,negative
1200801,negative
1200800,neutral
1200799,neutral
1200798,negative
1200793,neutral
1200791,negative
1200790,positive
1200789,neutral
1200787,neutral
1200786,positive
1200785,negative
1200783,negative
1200781,negative
1200780,positive
1200777,neutral
1200776,neutral
1200775,negative
1200773,negative
1200772,neutral
1200771,negative
1200770,neutral
1200768,neutral
1200767,negative
1200765,negative
1200762,neutral
1200759,positive
1200758,neutral
1200757,positive
1200754,negative
1200751,neutral
1200750,negative
1200748,negative
1200744,neutral
1200741,negative
1200740,negative
1200738,positive
1200736,neutral
1200735,neutral
1200734,negative
1200732,negative
1200729,positive
1200722,neutral
1200720,negative
1200718,neutral
1200717,neutral
1200716,neutral
1200715,negative
1200714,neutral
1200713,neutral
1200705,negative
1200703,neutral
1200702,neutral
1200701,negative
1200699,negative
1200695,negative
1200694,neutral
1200692,neutral
1200691,neutral
1200686,neutral
1200684,positive
1200682,negative
1200680,negative
1200676,negative
1200675,neutral
1200674,negative
1200673,positive
1200668,neutral
1200665,neutral
1200664,negative
1200663,positive
1200660,positive
1200659,neutral
1200658,neutral
1200656,negative
1200655,negative
1200653,neutral
1200652,neutral
1200650,negative
1200648,neutral
1200647,negative
1200645,neutral
1200643,positive
1200640,negative
1200639,negative
1200637,negative
1200635,positive
1200634,neutral
1200633,negative
1200630,negative
1200628,negative
1200627,neutral
1200624,positive
1200622,negative
1200620,negative
1200618,negative
1200617,negative
1200611,neutral
1200609,neutral
1200607,neutral
1200605,negative
1200604,neutral
1200603,negative
1200601,neutral
1200599,neutral
1200591,neutral
1200589,neutral
1200588,negative
1200587,negative
1200586,negative
1200584,neutral
1200581,negative
1200579,neutral
1200577,negative
1200574,negative
1200573,neutral
1200571,neutral
1200569,negative
1200567,positive
1200566,negative
1200563,neutral
1200562,positive
1200561,neutral
1200559,positive
1200556,neutral
1200552,negative
1200550,negative
1200548,negative
1200547,negative
1200545,positive
1200542,neutral
1200537,negative
1200536,negative
1200534,positive
1200531,negative
1200530,negative
1200528,negative
1200527,negative
1200526,negative
1200525,positive
1200523,positive
1200521,neutral
1200516,negative
1200515,neutral
1200514,neutral
1200513,neutral
1200512,negative
1200510,neutral
1200506,negative
1200504,negative
1200503,neutral
1200502,negative
1200501,neutral
1200500,negative
1200498,negative
1200496,neutral
1200495,positive
1200493,negative
1200492,negative
1200491,neutral
1200490,negative
1200488,neutral
1200487,negative
1200486,neutral
1200485,negative
1200482,negative
1200481,neutral
1200479,negative
1200478,neutral
1200476,negative
1200475,negative
1200474,negative
1200473,negative
1200471,neutral
1200470,positive
1200469,neutral
1200468,neutral
1200464,neutral
1200461,negative
1200460,negative
1200458,negative
1200456,neutral
1200454,negative
1200453,neutral
1200452,negative
1200451,negative
1200450,positive
1200449,neutral
1200448,negative
1200442,negative
1200441,neutral
1200440,neutral
1200439,negative
1200436,neutral
1200435,neutral
1200434,positive
1200431,positive
1200429,negative
1200428,negative
1200426,neutral
1200424,positive
1200421,negative
1200420,neutral
1200419,negative
1200418,negative
1200416,negative
1200412,negative
1200411,positive
1200410,positive
1200409,neutral
1200407,negative
1200404,negative
1200402,negative
1200399,neutral
1200398,negative
1200396,negative
1200395,negative
1200394,neutral
1200390,neutral
1200388,negative
1200387,negative
1200385,negative
1200383,negative
1200382,negative
1200381,neutral
1200379,negative
1200377,neutral
1200375,neutral
1200374,neutral
1200373,negative
1200372,neutral
1200369,negative
1200368,negative
1200366,negative
1200355,positive
1200354,neutral
1200352,positive
1200351,neutral
1200350,neutral
1200349,negative
1200348,negative
1200346,neutral
1200345,negative
1200344,negative
1200343,negative
1200342,neutral
1200340,neutral
1200339,negative
1200337,neutral
1200336,neutral
1200334,negative
1200333,positive
1200330,negative
1200329,neutral
1200326,negative
1200324,positive
1200322,negative
1200320,neutral
1200319,positive
1200318,negative
1200316,positive
1200314,neutral
1200311,negative
1200309,neutral
1200307,negative
1200306,negative
1200305,neutral
1200302,neutral
1200301,neutral
1200299,neutral
1200297,neutral
1200294,positive
1200292,positive
1200291,neutral
1200290,negative
1200289,neutral
1200288,negative
1200287,negative
1200285,neutral
1200284,neutral
1200283,neutral
1200271,negative
1200270,neutral
1200268,neutral
1200267,positive
1200266,neutral
1200264,neutral
1200263,positive
1200261,neutral
1200260,negative
1200259,negative
1200258,negative
1200257,negative
1200255,neutral
1200254,negative
1200249,positive
1200248,neutral
1200247,negative
1200246,negative
1200243,neutral
1200241,negative
1200240,negative
1200238,negative
1200237,neutral
1200236,neutral
1200232,neutral
1200231,negative
1200229,negative
1200228,positive
1200227,neutral
1200225,negative
1200222,neutral
1200221,neutral
1200218,negative
1200216,neutral
1200215,positive
1200213,negative
1200212,negative
1200209,neutral
1200207,neutral
1200205,negative
1200204,neutral
1200200,neutral
1200198,negative
1200196,neutral
1200195,neutral
1200194,positive
1200192,neutral
1200191,neutral
1200181,neutral
1200180,neutral
1200177,positive
1200176,neutral
1200173,negative
1200171,neutral
1200170,neutral
1200168,negative
1200167,neutral
1200165,neutral
1200164,positive
1200163,negative
1200161,negative
1200159,positive
1200158,negative
1200155,positive
1200152,neutral
1200148,negative
1200147,negative
1200144,negative
1200143,negative
1200140,negative
1200138,positive
1200136,neutral
1200134,positive
1200133,negative
1200131,neutral
1200130,negative
1200127,neutral
1200125,neutral
1200123,neutral
1200122,negative
1200121,positive
1200120,negative
1200119,positive
1200118,neutral
1200117,negative
1200116,negative
1200115,negative
1200114,negative
1200112,negative
1200109,negative
1200108,neutral
1200106,negative
1200104,negative
1200103,negative
1200102,neutral
1200096,neutral
1200095,neutral
1200094,neutral
1200093,negative
1200092,neutral
1200091,negative
1200088,negative
1200087,neutral
1200086,negative
1200083,positive
1200082,neutral
1200081,positive
1200078,negative
1200077,neutral
1200076,neutral
1200074,negative
1200073,neutral
1200070,neutral
1200068,negative
1200067,negative
1200065,negative
1200063,neutral
1200061,negative
1200060,neutral
1200057,negative
1200055,neutral
1200053,neutral
1200052,neutral
1200048,negative
1200046,neutral
1200041,negative
1200038,neutral
1200037,neutral
1200036,negative
1200033,negative
1200031,negative
1200029,positive
1200027,neutral
1200025,positive
1200023,neutral
1200021,negative
1200019,neutral
1200016,neutral
1200014,negative
1200013,negative
1200012,neutral
1200004,neutral
1200003,positive
1200001,neutral
1200000,negative
1199999,neutral
1199997,negative
1199994,neutral
1199992,negative
1199991,negative
1199989,neutral
1199988,negative
1199987,negative
1199986,negative
1199985,positive
1199983,neutral
1199982,positive
1199977,neutral
1199975,neutral
1199974,positive
1199970,neutral
1199969,neutral
1199968,negative
1199966,positive
1199964,negative
1199961,negative
1199960,neutral
1199959,positive
1199957,neutral
1199955,neutral
1199954,neutral
1199952,neutral
1199948,negative
1199946,neutral
1199943,neutral
1199942,positive
1199941,negative
1199938,neutral
1199937,neutral
1199936,negative
1199935,negative
1199933,neutral
1199931,neutral
1199930,negative
1199928,negative
1199926,neutral
1199925,negative
1199923,negative
1199915,neutral
1199914,negative
1199911,negative
1199910,negative
1199908,positive
1199905,neutral
1199903,neutral
1199902,positive
1199900,negative
1199899,negative
1199896,neutral
1199895,neutral
1199890,neutral
1199887,neutral
1199886,negative
1199885,negative
1199884,negative
1199881,negative
1199880,negative
1199879,negative
1199878,negative
1199875,positive
1199874,negative
1199871,negative
1199868,neutral
1199866,negative
1199865,neutral
1199864,neutral
1199863,neutral
1199862,negative
1199861,negative
1199860,negative
1199857,negative
1199855,neutral
1199854,negative
1199852,neutral
1199851,neutral
1199850,neutral
1199849,negative
1199846,positive
1199844,positive
1199843,positive
1199842,negative
1199838,neutral
1199834,neutral
1199833,neutral
1199832,neutral
1199826,neutral
1199825,negative
1199820,neutral
1199818,negative
1199816,negative
1199812,positive
1199810,negative
1199809,neutral
1199807,positive
1199805,neutral
1199801,positive
1199800,negative
1199797,positive
1199795,positive
1199787,neutral
1199777,negative
1199774,neutral
1199770,negative
1199748,negative
1199743,neutral
1199733,neutral
1199730,neutral
1199729,neutral
1199728,neutral
1199727,neutral
1199725,neutral
1199721,negative
1199719,neutral
1199718,neutral
1199717,neutral
1199716,negative
1199714,negative
1199713,neutral
1199710,neutral
1199702,negative
1199701,negative
1199700,neutral
1199698,negative
1199697,negative
1199695,neutral
1199691,positive
1199690,positive
1199689,neutral
1199687,neutral
1199685,positive
1199683,negative
1199681,neutral
1199680,positive
1199678,negative
1199677,neutral
1199673,neutral
1199671,negative
1199670,negative
1199664,neutral
1199663,neutral
1199661,neutral
1199660,neutral
1199658,negative
1199657,neutral
1199656,negative
1199654,negative
1199653,negative
1199652,neutral
1199651,neutral
1199650,neutral
1199649,neutral
1199647,positive
1199646,neutral
1199645,negative
1199642,neutral
1199640,negative
1199639,negative
1199638,neutral
1199637,negative
1199635,negative
1199633,negative
1199629,neutral
1199628,neutral
1199627,neutral
1199626,neutral
1199625,negative
1199618,negative
1199616,neutral
1199615,positive
1199613,negative
1199612,neutral
1199609,neutral
1199606,neutral
1199605,negative
1199602,negative
1199600,neutral
1199599,neutral
1199598,neutral
1199597,negative
1199594,positive
1199591,positive
1199589,negative
1199588,neutral
1199586,negative
1199585,negative
1199584,neutral
1199583,neutral
1199581,negative
1199579,negative
1199577,negative
1199575,neutral
1199573,negative
1199572,negative
1199570,neutral
1199567,neutral
1199566,negative
1199565,neutral
1199564,neutral
1199562,neutral
1199561,neutral
1199559,neutral
1199558,negative
1199555,negative
1199553,neutral
1199551,neutral
1199549,neutral
1199548,negative
1199546,neutral
1199545,positive
1199544,neutral
1199543,neutral
1199542,positive
1199541,negative
1199539,positive
1199530,neutral
1199529,negative
1199527,neutral
1199526,negative
1199525,negative
1199521,negative
1199519,neutral
1199515,negative
1199513,neutral
1199511,neutral
1199509,negative
1199507,negative
1199505,negative
1199503,neutral
1199501,neutral
1199500,neutral
1199497,neutral
1199496,neutral
1199495,negative
1199494,neutral
1199492,negative
1199491,positive
1199490,negative
1199489,positive
1199488,negative
1199487,neutral
1199486,neutral
1199483,neutral
1199480,negative
1199478,positive
1199476,negative
1199475,negative
1199473,positive
1199468,negative
1199467,neutral
1199466,positive
1199465,negative
1199463,negative
1199461,negative
1199459,negative
1199454,negative
1199453,negative
1199452,neutral
1199449,neutral
1199447,neutral
1199446,negative
1199445,negative
1199439,positive
1199438,negative
1199436,negative
1199435,neutral
1199433,negative
1199432,neutral
1199431,negative
1199429,positive
1199423,negative
1199419,positive
1199418,negative
1199417,neutral
1199416,neutral
1199411,neutral
1199409,negative
1199407,positive
1199405,negative
1199404,negative
1199402,neutral
1199399,negative
1199397,negative
1199395,negative
1199394,negative
1199393,negative
1199392,positive
1199391,neutral
1199388,negative
1199387,negative
1199385,negative
1199380,negative
1199378,negative
1199377,negative
1199375,positive
1199372,negative
1199370,neutral
1199369,negative
1199367,neutral
1199365,negative
1199360,positive
1199356,neutral
1199354,neutral
1199351,negative
1199350,negative
1199348,neutral
1199347,neutral
1199346,negative
1199335,neutral
1199332,negative
1199331,negative
1199330,neutral
1199329,negative
1199328,neutral
1199325,negative
1199322,negative
1199320,neutral
1199317,positive
1199315,neutral
1199314,negative
1199312,negative
1199310,negative
1199308,positive
1199305,neutral
1199303,negative
1199302,negative
1199300,positive
1199299,positive
1199296,negative
1199293,neutral
1199290,neutral
1199288,neutral
1199286,negative
1199284,neutral
1199282,negative
1199280,neutral
1199279,neutral
1199278,neutral
1199275,positive
1199273,positive
1199272,negative
1199271,positive
1199269,negative
1199266,negative
1199265,negative
1199262,neutral
1199261,neutral
1199259,negative
1199257,negative
1199253,negative
1199252,negative
1199251,negative
1199248,negative
1199246,neutral
1199243,positive
1199237,negative
1199236,neutral
1199235,negative
1199234,negative
1199233,negative
1199230,positive
1199229,negative
1199226,negative
1199224,neutral
1199223,negative
1199222,positive
1199221,neutral
1199219,negative
1199218,neutral
1199216,positive
1199214,negative
1199213,positive
1199211,positive
1199208,negative
1199206,negative
1199204,negative
1199203,neutral
1199200,negative
1199198,neutral
1199197,positive
1199195,neutral
1199194,positive
1199193,neutral
1199192,positive
1199190,negative
1199186,negative
1199185,neutral
1199184,neutral
1199183,negative
1199181,neutral
1199180,neutral
1199179,neutral
1199177,neutral
1199176,neutral
1199173,neutral
1199172,positive
1199170,neutral
1199167,negative
1199166,neutral
1199163,neutral
1199161,neutral
1199160,negative
1199150,positive
1199149,negative
1199148,neutral
1199147,negative
1199146,negative
1199145,neutral
1199143,negative
1199142,neutral
1199141,negative
1199139,neutral
1199137,neutral
1199135,neutral
1199134,positive
1199133,negative
1199132,negative
1199131,positive
1199130,neutral
1199129,negative
1199128,neutral
1199127,neutral
1199126,negative
1199125,negative
1199123,neutral
1199121,negative
1199119,negative
1199116,neutral
1199114,negative
1199111,neutral
1199109,negative
1199108,neutral
1199106,negative
1199105,positive
1199103,neutral
1199101,positive
1199099,negative
1199097,positive
1199095,negative
1199094,positive
1199092,neutral
1199090,negative
1199089,neutral
1199088,negative
1199086,neutral
1199085,negative
1199084,negative
1199083,positive
1199082,negative
1199079,neutral
1199078,neutral
1199075,negative
1199074,negative
1199073,negative
1199070,neutral
1199068,negative
1199067,neutral
1199066,positive
1199064,neutral
1199062,positive
1199059,negative
1199058,negative
1199056,neutral
1199055,neutral
1199054,negative
1199053,neutral
1199052,negative
1199050,negative
1199044,negative
1199042,neutral
1199038,neutral
1199034,neutral
1199032,negative
1199030,neutral
1199029,neutral
1199027,negative
1199023,neutral
1199020,positive
1199017,negative
1199014,positive
1199013,negative
1199012,neutral
1199010,negative
1199009,negative
1199005,negative
1199004,negative
1199003,negative
1199001,negative
1199000,neutral
1198999,negative
1198998,neutral
1198997,negative
1198996,neutral
1198995,negative
1198994,neutral
1198990,negative
1198989,neutral
1198987,negative
1198986,neutral
1198984,negative
1198982,neutral
1198981,negative
1198979,neutral
1198978,negative
1198976,negative
1198974,negative
1198972,negative
1198971,negative
1198966,positive
1198964,neutral
1198963,negative
1198960,neutral
1198959,neutral
1198956,positive
1198955,neutral
1198953,positive
1198951,neutral
1198950,positive
1198948,neutral
1198947,negative
1198942,positive
1198939,negative
1198936,positive
1198933,negative
1198932,positive
1198931,positive
1198929,negative
1198927,negative
1198924,negative
1198921,negative
1198916,negative
1198914,neutral
1198913,negative
1198911,negative
1198909,negative
1198908,neutral
1198907,neutral
1198906,negative
1198905,negative
1198903,neutral
1198893,positive
1198892,negative
1198891,negative
1198888,positive
1198887,negative
1198886,neutral
1198884,neutral
1198880,neutral
1198878,neutral
1198875,negative
1198874,neutral
1198871,neutral
1198869,neutral
1198867,negative
1198864,neutral
1198863,neutral
1198860,neutral
1198858,negative
1198857,positive
1198855,positive
1198853,negative
1198851,neutral
1198849,negative
1198848,positive
1198846,positive
1198844,neutral
1198841,positive
1198839,neutral
1198835,negative
1198833,negative
1198831,negative
1198830,negative
1198828,negative
1198827,positive
1198826,negative
1198823,neutral
1198819,neutral
1198818,negative
1198815,negative
1198814,negative
1198813,positive
1198811,negative
1198810,positive
1198808,neutral
1198807,negative
1198806,negative
1198801,negative
1198800,positive
1198798,neutral
1198797,neutral
1198796,negative
1198793,neutral
1198792,negative
1198790,negative
1198788,neutral
1198787,negative
1198784,positive
1198782,neutral
1198781,neutral
1198779,negative
1198778,neutral
1198776,neutral
1198774,negative
1198771,negative
1198769,negative
1198766,neutral
1198763,negative
1198762,negative
1198761,negative
1198760,negative
1198758,neutral
1198756,negative
1198754,neutral
1198751,neutral
1198747,neutral
1198743,negative
1198740,negative
1198737,positive
1198735,neutral
1198734,negative
1198731,positive
1198729,negative
1198728,negative
1198727,positive
1198725,positive
1198723,neutral
1198720,neutral
1198719,negative
1198716,neutral
1198715,neutral
1198714,neutral
1198713,neutral
1198703,neutral
1198701,negative
1198699,neutral
1198697,neutral
1198696,negative
1198691,negative
1198690,negative
1198688,positive
1198686,positive
1198684,neutral
1198683,neutral
1198681,negative
1198678,negative
1198676,positive
1198675,negative
1198672,negative
1198670,positive
1198668,negative
1198666,neutral
1198663,negative
1198662,positive
1198660,neutral
1198658,negative
1198657,negative
1198656,negative
1198653,positive
1198651,negative
1198650,negative
1198647,negative
1198643,neutral
1198642,neutral
1198639,negative
1198637,neutral
1198636,negative
1198634,negative
1198633,neutral
1198629,negative
1198628,neutral
1198626,neutral
1198625,negative
1198624,positive
1198623,negative
1198621,neutral
1198618,neutral
1198617,negative
1198615,neutral
1198613,neutral
1198609,neutral
1198607,neutral
1198606,neutral
1198604,neutral
1198602,negative
1198599,neutral
1198598,neutral
1198595,negative
1198593,neutral
1198592,negative
1198591,negative
1198590,negative
1198589,neutral
1198588,neutral
1198586,negative
1198582,neutral
1198580,neutral
1198578,negative
1198577,negative
1198574,negative
1198568,negative
1198567,neutral
1198566,neutral
1198565,negative
1198563,neutral
1198562,neutral
1198561,neutral
1198560,negative
1198559,neutral
1198557,positive
1198555,positive
1198553,negative
1198551,neutral
1198549,negative
1198548,negative
1198546,negative
1198544,neutral
1198543,neutral
1198542,neutral
1198539,negative
1198537,neutral
1198535,neutral
1198533,negative
1198532,negative
1198531,negative
1198530,negative
1198527,negative
1198518,positive
1198517,negative
1198516,neutral
1198513,positive
1198512,neutral
1198511,negative
1198509,negative
1198507,negative
1198506,neutral
1198505,neutral
1198502,negative
1198500,negative
1198498,negative
1198497,negative
1198496,negative
1198494,positive
1198493,negative
1198490,negative
1198488,negative
1198487,negative
1198486,neutral
1198484,negative
1198483,positive
1198482,negative
1198481,neutral
1198480,neutral
1198477,negative
1198474,neutral
1198473,positive
1198470,positive
1198468,neutral
1198467,neutral
1198466,neutral
1198465,negative
1198461,negative
1198457,neutral
1198456,negative
1198453,neutral
1198449,positive
1198448,neutral
1198447,negative
1198446,negative
1198444,negative
1198443,neutral
1198441,neutral
1198434,negative
1198432,negative
1198431,neutral
1198430,neutral
1198429,negative
1198427,negative
1198426,negative
1198425,positive
1198423,positive
1198422,positive
1198420,positive
1198419,neutral
1198417,neutral
1198415,positive
1198414,positive
1198412,neutral
1198411,positive
1198410,negative
1198408,negative
1198407,neutral
1198403,neutral
1198400,negative
1198399,negative
1198398,neutral
1198395,negative
1198393,positive
1198392,negative
1198391,negative
1198390,negative
1198387,positive
1198386,neutral
1198384,neutral
1198379,neutral
1198376,positive
1198375,negative
1198373,neutral
1198372,negative
1198371,neutral
1198367,negative
1198366,neutral
1198365,negative
1198363,negative
1198362,neutral
1198358,neutral
1198357,neutral
1198348,neutral
1198346,positive
1198345,negative
1198343,negative
1198342,negative
1198341,negative
1198340,negative
1198339,neutral
1198338,neutral
1198337,negative
1198335,negative
1198334,neutral
1198332,negative
1198331,neutral
1198328,positive
1198326,neutral
1198324,neutral
1198323,neutral
1198322,negative
1198321,positive
1198320,negative
1198318,neutral
1198317,positive
1198315,neutral
1198312,neutral
1198310,positive
1198309,neutral
1198307,negative
1198305,neutral
1198303,negative
1198302,positive
1198299,negative
1198298,positive
1198296,neutral
1198293,positive
1198290,negative
1198288,neutral
1198286,negative
1198284,negative
1198282,neutral
1198279,neutral
1198278,neutral
1198276,negative
1198272,neutral
1198271,negative
1198270,negative
1198268,neutral
1198257,negative
1198256,negative
1198255,neutral
1198254,neutral
1198253,positive
1198252,neutral
1198250,neutral
1198249,positive
1198248,neutral
1198246,neutral
1198245,negative
1198244,negative
1198242,positive
1198238,neutral
1198237,negative
1198236,negative
1198235,neutral
1198234,negative
1198233,neutral
1198232,neutral
1198231,neutral
1198225,neutral
1198224,neutral
1198223,negative
1198222,neutral
1198220,negative
1198219,neutral
1198218,negative
1198217,negative
1198215,neutral
1198211,neutral
1198210,positive
1198207,negative
1198206,negative
1198205,negative
1198204,positive
1198203,neutral
1198202,neutral
1198200,negative
1198199,neutral
1198198,positive
1198196,neutral
1198193,neutral
1198192,neutral
1198191,neutral
1198189,negative
1198179,negative
1198177,neutral
1198176,negative
1198174,neutral
1198173,neutral
1198170,neutral
1198168,negative
1198167,neutral
1198164,negative
1198162,negative
1198161,negative
1198159,negative
1198158,neutral
1198154,positive
1198153,positive
1198151,neutral
1198148,neutral
1198146,neutral
1198144,positive
1198143,negative
1198142,neutral
1198141,neutral
1198139,neutral
1198136,neutral
1198134,negative
1198129,negative
1198126,neutral
1198125,neutral
1198124,neutral
1198122,negative
1198120,negative
1198118,neutral
1198117,neutral
1198111,negative
1198110,positive
1198108,negative
1198107,neutral
1198104,negative
1198101,neutral
1198100,neutral
1198092,neutral
1198091,negative
1198088,positive
1198080,negative
1198078,neutral
1198077,neutral
1198075,negative
1198074,negative
1198071,negative
1198070,negative
1198069,positive
1198066,neutral
1198063,negative
1198061,neutral
1198059,negative
1198057,negative
1198054,positive
1198052,neutral
1198049,neutral
1198048,negative
1198047,negative
1198045,negative
1198044,neutral
1198041,negative
1198038,neutral
1198037,negative
1198035,neutral
1198033,negative
1198032,negative
1198031,neutral
1198030,negative
1198028,positive
1198025,negative
1198022,positive
1198021,negative
1198019,neutral
1198017,negative
1198015,negative
1198012,negative
1198011,positive
1198010,negative
1198009,negative
1198007,negative
1198004,negative
1198002,negative
1198000,neutral
1197999,negative
1197998,negative
1197996,neutral
1197995,negative
1197991,negative
1197990,neutral
1197989,neutral
1197988,neutral
1197987,negative
1197984,positive
1197983,negative
1197981,negative
1197979,negative
1197977,positive
1197976,negative
1197974,negative
1197973,neutral
1197972,positive
1197969,positive
1197966,negative
1197964,neutral
1197962,negative
1197961,negative
1197959,neutral
1197957,neutral
1197954,negative
1197953,neutral
1197952,positive
1197951,neutral
1197949,negative
1197947,negative
1197946,negative
1197944,negative
1197942,neutral
1197941,negative
1197939,positive
1197937,neutral
1197935,neutral
1197932,neutral
1197931,negative
1197930,positive
1197929,neutral
1197926,positive
1197925,positive
1197923,neutral
1197922,negative
1197920,negative
1197918,positive
1197915,negative
1197906,neutral
1197905,negative
1197904,neutral
1197901,negative
1197899,neutral
1197895,negative
1197893,positive
1197891,negative
1197890,neutral
1197887,negative
1197886,positive
1197885,negative
1197884,neutral
1197882,negative
1197880,neutral
1197879,neutral
1197878,neutral
1197876,negative
1197875,positive
1197873,neutral
1197872,neutral
1197871,neutral
1197870,neutral
1197869,neutral
1197866,negative
1197865,neutral
1197863,negative
1197861,negative
1197860,neutral
1197858,negative
1197855,neutral
1197852,neutral
1197851,neutral
1197850,positive
1197847,negative
1197845,negative
1197844,negative
1197842,positive
1197841,neutral
1197840,negative
1197839,negative
1197837,neutral
1197836,neutral
1197835,neutral
1197833,negative
1197832,neutral
1197831,negative
1197825,neutral
1197824,neutral
1197822,neutral
1197821,neutral
1197820,neutral
1197818,neutral
1197815,negative
1197814,negative
1197810,positive
1197807,positive
1197806,neutral
1197805,negative
1197802,negative
1197799,negative
1197796,neutral
